open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
4.6881208,4.7258244,4.510638,4.6053568,5.098,5.139,4.905,5.008,2.7754348e6,2.7754348e6,2023-06-24
4.4361504,4.7249048,4.432472,4.6881208,4.824,5.138,4.82,5.098,4.77689926e6,4.77689926e6,2023-06-23
4.4333916,4.5759296,4.363502,4.43707,4.821,4.976,4.745,4.825,4.14435555e6,4.14435555e6,2023-06-22
4.2871752,4.524432,4.262346,4.4333916,4.662,4.92,4.635,4.821,4.58426168e6,4.58426168e6,2023-06-21
4.165788,4.3018888,4.0223304,4.2871752,4.53,4.678,4.374,4.662,3.23243259e6,3.23243259e6,2023-06-20
4.1722252,4.2191248,4.0765868,4.165788,4.537,4.588,4.433,4.53,2.44247842e6,2.44247842e6,2023-06-19
4.165788,4.2917732,4.1179688,4.1713056,4.53,4.667,4.478,4.536,2.49712554e6,2.49712554e6,2023-06-18
4.0673908,4.1998132,4.0425616,4.165788,4.423,4.567,4.396,4.53,2.34838365e6,2.34838365e6,2023-06-17
4.02325,4.1087728,3.9322096,4.0664712,4.375,4.468,4.276,4.422,3.26121697e6,3.26121697e6,2023-06-16
4.2007328,4.248552,3.9285312,4.0223304,4.568,4.62,4.272,4.374,7.44465922e6,7.44465922e6,2023-06-15
4.2549892,4.4159192,4.142798,4.2016524,4.627,4.802,4.505,4.569,3.57578044e6,3.57578044e6,2023-06-14
4.170386,4.3414316,4.133602,4.2549892,4.535,4.721,4.495,4.627,2.66301947e6,2.66301947e6,2023-06-13
4.1593508,4.1896976,4.0563556,4.170386,4.523,4.556,4.411,4.535,2.69209123e6,2.69209123e6,2023-06-12
4.1529136,4.1869388,4.0683104,4.1593508,4.516,4.553,4.424,4.523,2.82412889e6,2.82412889e6,2023-06-11
4.5814472,4.5851256,3.86232,4.1538332,4.982,4.986,4.2,4.517,1.179330825e7,1.179330825e7,2023-06-10
4.6191508,4.662372,4.533628,4.5814472,5.023,5.07,4.93,4.982,1.85142512e6,1.85142512e6,2023-06-09
4.6200704,4.6513368,4.5768492,4.6191508,5.024,5.058,4.977,5.023,2.25337778e6,2.25337778e6,2023-06-08
4.7837592,4.7929552,4.5759296,4.6200704,5.202,5.212,4.976,5.024,2.78812822e6,2.78812822e6,2023-06-07
4.657774,4.846292,4.584206,4.7837592,5.065,5.27,4.985,5.202,3.04216547e6,3.04216547e6,2023-06-06
4.8867544,4.8941112,4.50604,4.657774,5.314,5.322,4.9,5.065,5.4361767e6,5.4361767e6,2023-06-05
4.9115836,4.9511264,4.8793976,4.8867544,5.341,5.384,5.306,5.314,1.79157775e6,1.79157775e6,2023-06-04
4.8527292,4.9115836,4.818704,4.9115836,5.277,5.341,5.24,5.341,1.22810112e6,1.22810112e6,2023-06-03
4.7874376,4.998026,4.745136,4.8536488,5.206,5.435,5.16,5.278,2.81483517e6,2.81483517e6,2023-06-02
4.887674,4.906066,4.7699652,4.7874376,5.315,5.335,5.187,5.206,2.32002258e6,2.32002258e6,2023-06-01
5.0035436,5.0237748,4.8453724,4.887674,5.441,5.463,5.269,5.315,2.70454515e6,2.70454515e6,2023-05-31
5.0200964,5.085388,4.9722772,5.0044632,5.459,5.53,5.407,5.442,2.24158142e6,2.24158142e6,2023-05-30
5.0596392,5.0936644,4.9787144,5.0200964,5.502,5.539,5.414,5.459,1.87179874e6,1.87179874e6,2023-05-29
4.9069856,5.1138956,4.8885936,5.0596392,5.336,5.561,5.316,5.502,2.09345208e6,2.09345208e6,2023-05-28
4.8223824,4.94285,4.8104276,4.9079052,5.244,5.375,5.231,5.337,1.92315128e6,1.92315128e6,2023-05-27
4.823302,4.8490508,4.7708848,4.823302,5.245,5.273,5.188,5.245,1.67223806e6,1.67223806e6,2023-05-26
4.8306588,4.8711212,4.726744,4.823302,5.253,5.297,5.14,5.245,2.04341321e6,2.04341321e6,2023-05-25
